true_value,predicted_value,residual,absolute_error
0.119,0.08196006080879335,0.03703993919120664,0.03703993919120664
-0.546,-0.5096703566008334,-0.03632964339916667,0.03632964339916667
-2.135,-2.1704230339940165,0.035423033994016695,0.035423033994016695
0.46,0.49523872772047506,-0.03523872772047504,0.03523872772047504
0.608,0.5729744369139121,0.03502556308608784,0.03502556308608784
0.33,0.3649148018292904,-0.03491480182929041,0.03491480182929041
0.397,0.43183154772464133,-0.03483154772464131,0.03483154772464131
-1.091,-1.1251307530290042,0.03413075302900426,0.03413075302900426
0.553,0.5194818314609396,0.03351816853906042,0.03351816853906042
0.193,0.16040290703571697,0.032597092964283036,0.032597092964283036
0.533,0.5008607003421207,0.03213929965787932,0.03213929965787932
0.183,0.1524188001074995,0.030581199892500494,0.030581199892500494
0.45,0.47887939627053083,-0.02887939627053082,0.02887939627053082
0.202,0.17317613050120856,0.028823869498791455,0.028823869498791455
0.324,0.2961157951219055,0.02788420487809451,0.02788420487809451
-1.21,-1.1832776662312403,-0.026722333768759654,0.026722333768759654
0.293,0.266620698828185,0.026379301171814973,0.026379301171814973
-0.669,-0.6432433427927332,-0.02575665720726683,0.02575665720726683
0.792,0.766960038162906,0.025039961837094005,0.025039961837094005
-0.539,-0.5603281062884178,0.021328106288417747,0.021328106288417747
-1.658,-1.6372194122032417,-0.020780587796758176,0.020780587796758176
0.113,0.13153216236223017,-0.018532162362230167,0.018532162362230167
1.191,1.173090792260846,0.017909207739154054,0.017909207739154054
-0.869,-0.8527669669859587,-0.01623303301404133,0.01623303301404133
0.892,0.9075576545107897,-0.01555765451078972,0.01555765451078972
-0.046,-0.06144180731258362,0.01544180731258362,0.01544180731258362
0.483,0.4687918166992519,0.014208183300748078,0.014208183300748078
0.156,0.17014139538009376,-0.014141395380093763,0.014141395380093763
-0.102,-0.0882524529018086,-0.013747547098191398,0.013747547098191398
-1.505,-1.5177540797277986,0.01275407972779874,0.01275407972779874
0.945,0.9333060327600076,0.011693967239992387,0.011693967239992387
1.358,1.3478332575715979,0.010166742428402209,0.010166742428402209
0.58,0.5894470264572499,-0.00944702645724993,0.00944702645724993
0.173,0.1820612578124909,-0.009061257812490925,0.009061257812490925
0.916,0.9247961813858894,-0.008796181385889335,0.008796181385889335
-1.308,-1.2996606864756068,-0.00833931352439321,0.00833931352439321
0.043,0.03557862163599332,0.007421378364006678,0.007421378364006678
0.43,0.424683866312681,0.00531613368731898,0.00531613368731898
0.603,0.607743601958486,-0.004743601958485999,0.004743601958485999
-1.188,-1.184170086901302,-0.003829913098697846,0.003829913098697846
0.137,0.1332247654923266,0.0037752345076734195,0.0037752345076734195
-0.632,-0.6284427758667611,-0.00355722413323889,0.00355722413323889
0.235,0.2324770357806521,0.0025229642193478896,0.0025229642193478896
0.003,0.004942162928645224,-0.001942162928645224,0.001942162928645224
0.19,0.1909615063810015,-0.000961506381001509,0.000961506381001509
